week_start,equipment_id,equipment_type,age_years,downtime_pct_8w,breakdowns_8w,c_downtime,c_breakdown,c_age,risk_score,risk_band,main_driver
2025-06-30,LDR-02,loader,9,13.2411,0.0,0.2644,0.0,0.24,0.5044,low,recent downtime
2025-06-30,LDR-03,loader,13,13.0536,0.0,0.2607,0.0,0.3467,0.6073,medium,machine age
2025-07-07,DMP-01,dumper,3,11.0804,0.0,0.2213,0.0,0.08,0.3013,low,recent downtime
2025-07-07,DMP-02,dumper,8,17.3036,1.0,0.3455,0.1,0.2133,0.6588,medium,recent downtime
2025-07-07,DMP-03,dumper,12,15.2143,0.0,0.3038,0.0,0.32,0.6238,medium,machine age
2025-07-07,DRL-01,drill,6,16.5714,0.0,0.3309,0.0,0.16,0.4909,low,recent downtime
2025-07-07,DRL-02,drill,11,20.75,2.0,0.4,0.2,0.2933,0.8933,high,recent downtime
2025-07-07,LDR-01,loader,4,10.3571,0.0,0.2068,0.0,0.1067,0.3135,low,recent downtime
2025-07-07,LDR-02,loader,9,15.3839,0.0,0.3072,0.0,0.24,0.5472,low,recent downtime
2025-07-07,LDR-03,loader,13,12.9464,0.0,0.2585,0.0,0.3467,0.6052,medium,machine age
2025-07-14,DMP-01,dumper,3,9.7054,0.0,0.1938,0.0,0.08,0.2738,low,recent downtime
2025-07-14,DMP-02,dumper,8,18.0982,1.0,0.3614,0.1,0.2133,0.6747,medium,recent downtime
2025-07-14,DMP-03,dumper,12,15.6607,0.0,0.3127,0.0,0.32,0.6327,medium,machine age
2025-07-14,DRL-01,drill,6,18.5536,0.0,0.3705,0.0,0.16,0.5305,low,recent downtime
2025-07-14,DRL-02,drill,11,16.0268,1.0,0.32,0.1,0.2933,0.7134,medium,recent downtime
2025-07-14,LDR-01,loader,4,11.9018,0.0,0.2377,0.0,0.1067,0.3443,low,recent downtime
2025-07-14,LDR-02,loader,9,16.1696,0.0,0.3229,0.0,0.24,0.5629,low,recent downtime
2025-07-14,LDR-03,loader,13,14.0179,0.0,0.2799,0.0,0.3467,0.6266,medium,machine age
2025-07-21,DMP-01,dumper,3,11.8571,0.0,0.2368,0.0,0.08,0.3168,low,recent downtime
2025-07-21,DMP-02,dumper,8,19.3036,1.0,0.3855,0.1,0.2133,0.6988,medium,recent downtime
2025-07-21,DMP-03,dumper,12,16.5536,0.0,0.3305,0.0,0.32,0.6505,medium,recent downtime
2025-07-21,DRL-01,drill,6,16.5536,0.0,0.3305,0.0,0.16,0.4905,low,recent downtime
2025-07-21,DRL-02,drill,11,17.6696,1.0,0.3528,0.1,0.2933,0.7462,medium,recent downtime
2025-07-21,LDR-01,loader,4,12.3214,0.0,0.246,0.0,0.1067,0.3527,low,recent downtime
2025-07-21,LDR-02,loader,9,15.8214,0.0,0.3159,0.0,0.24,0.5559,low,recent downtime
2025-07-21,LDR-03,loader,13,14.3036,0.0,0.2856,0.0,0.3467,0.6323,medium,machine age
2025-07-28,DMP-01,dumper,3,13.1696,0.0,0.263,0.0,0.08,0.343,low,recent downtime
2025-07-28,DMP-02,dumper,8,20.2679,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-07-28,DMP-03,dumper,12,15.5446,0.0,0.3104,0.0,0.32,0.6304,medium,machine age
2025-07-28,DRL-01,drill,6,17.3661,0.0,0.3468,0.0,0.16,0.5068,low,recent downtime
2025-07-28,DRL-02,drill,11,19.6161,1.0,0.3917,0.1,0.2933,0.785,high,recent downtime
2025-07-28,LDR-01,loader,4,13.7054,0.0,0.2737,0.0,0.1067,0.3803,low,recent downtime
2025-07-28,LDR-02,loader,9,15.8036,0.0,0.3156,0.0,0.24,0.5556,low,recent downtime
2025-07-28,LDR-03,loader,13,16.0,0.0,0.3195,0.0,0.3467,0.6662,medium,machine age
2025-08-04,DMP-01,dumper,3,17.5446,1.0,0.3503,0.1,0.08,0.5303,low,recent downtime
2025-08-04,DMP-02,dumper,8,20.6964,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-08-04,DMP-03,dumper,12,15.7946,0.0,0.3154,0.0,0.32,0.6354,medium,machine age
2025-08-04,DRL-01,drill,6,16.125,0.0,0.322,0.0,0.16,0.482,low,recent downtime
2025-08-04,DRL-02,drill,11,20.2768,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-08-04,LDR-01,loader,4,12.9554,0.0,0.2587,0.0,0.1067,0.3654,low,recent downtime
2025-08-04,LDR-02,loader,9,15.9018,0.0,0.3175,0.0,0.24,0.5575,low,recent downtime
2025-08-04,LDR-03,loader,13,17.1875,0.0,0.3432,0.0,0.3467,0.6899,medium,machine age
2025-08-11,DMP-01,dumper,3,17.4286,1.0,0.348,0.1,0.08,0.528,low,recent downtime
2025-08-11,DMP-02,dumper,8,27.5714,2.0,0.4,0.2,0.2133,0.8133,high,recent downtime
2025-08-11,DMP-03,dumper,12,16.125,0.0,0.322,0.0,0.32,0.642,medium,recent downtime
2025-08-11,DRL-01,drill,6,16.9018,0.0,0.3375,0.0,0.16,0.4975,low,recent downtime
2025-08-11,DRL-02,drill,11,21.2857,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-08-11,LDR-01,loader,4,13.2768,0.0,0.2651,0.0,0.1067,0.3718,low,recent downtime
2025-08-11,LDR-02,loader,9,17.5179,0.0,0.3498,0.0,0.24,0.5898,low,recent downtime
2025-08-11,LDR-03,loader,13,18.1071,0.0,0.3616,0.0,0.3467,0.7082,medium,recent downtime
2025-08-18,DMP-01,dumper,3,18.2768,1.0,0.3649,0.1,0.08,0.5449,low,recent downtime
2025-08-18,DMP-02,dumper,8,21.4196,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-08-18,DMP-03,dumper,12,17.1696,0.0,0.3428,0.0,0.32,0.6628,medium,recent downtime
2025-08-18,DRL-01,drill,6,17.1518,0.0,0.3425,0.0,0.16,0.5025,low,recent downtime
2025-08-18,DRL-02,drill,11,23.3839,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-08-18,LDR-01,loader,4,13.5893,0.0,0.2713,0.0,0.1067,0.378,low,recent downtime
2025-08-18,LDR-02,loader,9,18.4464,0.0,0.3683,0.0,0.24,0.6083,medium,recent downtime
2025-08-18,LDR-03,loader,13,18.9732,0.0,0.3789,0.0,0.3467,0.7255,medium,recent downtime
2025-08-25,DMP-01,dumper,3,18.4821,1.0,0.369,0.1,0.08,0.549,low,recent downtime
2025-08-25,DMP-02,dumper,8,20.6518,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-08-25,DMP-03,dumper,12,17.2589,0.0,0.3446,0.0,0.32,0.6646,medium,recent downtime
2025-08-25,DRL-01,drill,6,19.2232,0.0,0.3838,0.0,0.16,0.5438,low,recent downtime
2025-08-25,DRL-02,drill,11,23.8571,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-08-25,LDR-01,loader,4,13.625,0.0,0.2721,0.0,0.1067,0.3787,low,recent downtime
2025-08-25,LDR-02,loader,9,19.1964,0.0,0.3833,0.0,0.24,0.6233,medium,recent downtime
2025-08-25,LDR-03,loader,13,18.2232,0.0,0.3639,0.0,0.3467,0.7105,medium,recent downtime
2025-09-01,DMP-01,dumper,3,18.1518,1.0,0.3625,0.1,0.08,0.5425,low,recent downtime
2025-09-01,DMP-02,dumper,8,21.9018,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-09-01,DMP-03,dumper,12,15.875,0.0,0.317,0.0,0.32,0.637,medium,machine age
2025-09-01,DRL-01,drill,6,18.1339,0.0,0.3621,0.0,0.16,0.5221,low,recent downtime
2025-09-01,DRL-02,drill,11,22.3125,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-09-01,LDR-01,loader,4,13.0804,0.0,0.2612,0.0,0.1067,0.3679,low,recent downtime
2025-09-01,LDR-02,loader,9,19.2054,0.0,0.3835,0.0,0.24,0.6235,medium,recent downtime
2025-09-01,LDR-03,loader,13,18.4375,0.0,0.3682,0.0,0.3467,0.7148,medium,recent downtime
2025-09-08,DMP-01,dumper,3,18.1339,1.0,0.3621,0.1,0.08,0.5421,low,recent downtime
2025-09-08,DMP-02,dumper,8,21.5625,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-09-08,DMP-03,dumper,12,15.125,0.0,0.302,0.0,0.32,0.622,medium,machine age
2025-09-08,DRL-01,drill,6,17.5536,0.0,0.3505,0.0,0.16,0.5105,low,recent downtime
2025-09-08,DRL-02,drill,11,24.0179,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-09-08,LDR-01,loader,4,12.8125,0.0,0.2558,0.0,0.1067,0.3625,low,recent downtime
2025-09-08,LDR-02,loader,9,18.7321,0.0,0.374,0.0,0.24,0.614,medium,recent downtime
2025-09-08,LDR-03,loader,13,17.7054,0.0,0.3535,0.0,0.3467,0.7002,medium,recent downtime
2025-09-15,DMP-01,dumper,3,17.2768,1.0,0.345,0.1,0.08,0.525,low,recent downtime
2025-09-15,DMP-02,dumper,8,21.1071,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-09-15,DMP-03,dumper,12,15.0446,0.0,0.3004,0.0,0.32,0.6204,medium,machine age
2025-09-15,DRL-01,drill,6,17.7232,0.0,0.3539,0.0,0.16,0.5139,low,recent downtime
2025-09-15,DRL-02,drill,11,22.8571,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-09-15,LDR-01,loader,4,12.1607,0.0,0.2428,0.0,0.1067,0.3495,low,recent downtime
2025-09-15,LDR-02,loader,9,20.3393,0.0,0.4,0.0,0.24,0.64,medium,recent downtime
2025-09-15,LDR-03,loader,13,16.0536,0.0,0.3206,0.0,0.3467,0.6672,medium,machine age
2025-09-22,DMP-01,dumper,3,16.7232,1.0,0.3339,0.1,0.08,0.5139,low,recent downtime
2025-09-22,DMP-02,dumper,8,20.2411,1.0,0.4,0.1,0.2133,0.7133,medium,recent downtime
2025-09-22,DMP-03,dumper,12,14.75,0.0,0.2945,0.0,0.32,0.6145,medium,machine age
2025-09-22,DRL-01,drill,6,18.2054,0.0,0.3635,0.0,0.16,0.5235,low,recent downtime
2025-09-22,DRL-02,drill,11,21.2054,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-09-22,LDR-01,loader,4,12.5714,0.0,0.251,0.0,0.1067,0.3577,low,recent downtime
2025-09-22,LDR-02,loader,9,21.0625,0.0,0.4,0.0,0.24,0.64,medium,recent downtime
2025-09-22,LDR-03,loader,13,15.9286,0.0,0.3181,0.0,0.3467,0.6647,medium,machine age
2025-09-29,DMP-01,dumper,3,12.8036,0.0,0.2557,0.0,0.08,0.3357,low,recent downtime
2025-09-29,DMP-02,dumper,8,18.9732,1.0,0.3789,0.1,0.2133,0.6922,medium,recent downtime
2025-09-29,DMP-03,dumper,12,14.1071,0.0,0.2817,0.0,0.32,0.6017,medium,machine age
2025-09-29,DRL-01,drill,6,24.9107,1.0,0.4,0.1,0.16,0.66,medium,recent downtime
2025-09-29,DRL-02,drill,11,20.9554,1.0,0.4,0.1,0.2933,0.7933,high,recent downtime
2025-09-29,LDR-01,loader,4,13.3929,0.0,0.2674,0.0,0.1067,0.3741,low,recent downtime
2025-09-29,LDR-02,loader,9,20.2143,0.0,0.4,0.0,0.24,0.64,medium,recent downtime
2025-09-29,LDR-03,loader,13,14.4018,0.0,0.2876,0.0,0.3467,0.6342,medium,machine age
2025-10-06,DMP-01,dumper,3,13.3482,0.0,0.2665,0.0,0.08,0.3465,low,recent downtime
2025-10-06,DMP-02,dumper,8,12.4196,0.0,0.248,0.0,0.2133,0.4613,low,recent downtime
2025-10-06,DMP-03,dumper,12,13.3929,0.0,0.2674,0.0,0.32,0.5874,low,machine age
2025-10-06,DRL-01,drill,6,24.0268,1.0,0.4,0.1,0.16,0.66,medium,recent downtime
2025-10-06,DRL-02,drill,11,16.1518,0.0,0.3225,0.0,0.2933,0.6159,medium,recent downtime
2025-10-06,LDR-01,loader,4,13.7946,0.0,0.2755,0.0,0.1067,0.3821,low,recent downtime
2025-10-06,LDR-02,loader,9,19.7054,0.0,0.3935,0.0,0.24,0.6335,medium,recent downtime
2025-10-06,LDR-03,loader,13,13.6518,0.0,0.2726,0.0,0.3467,0.6193,medium,machine age
2025-10-13,DMP-01,dumper,3,12.1339,0.0,0.2423,0.0,0.08,0.3223,low,recent downtime
2025-10-13,DMP-02,dumper,8,12.125,0.0,0.2421,0.0,0.2133,0.4554,low,recent downtime
2025-10-13,DMP-03,dumper,12,11.8393,0.0,0.2364,0.0,0.32,0.5564,low,machine age
2025-10-13,DRL-01,drill,6,23.1161,1.0,0.4,0.1,0.16,0.66,medium,recent downtime
2025-10-13,DRL-02,drill,11,14.0357,0.0,0.2803,0.0,0.2933,0.5736,low,machine age
2025-10-13,LDR-01,loader,4,14.2589,0.0,0.2847,0.0,0.1067,0.3914,low,recent downtime
2025-10-13,LDR-02,loader,9,18.9018,0.0,0.3774,0.0,0.24,0.6174,medium,recent downtime
2025-10-13,LDR-03,loader,13,12.5536,0.0,0.2507,0.0,0.3467,0.5973,low,machine age
2025-10-20,DMP-01,dumper,3,13.75,1.0,0.2746,0.1,0.08,0.4546,low,recent downtime
2025-10-20,DMP-02,dumper,8,12.0982,0.0,0.2416,0.0,0.2133,0.4549,low,recent downtime
2025-10-20,DMP-03,dumper,12,15.4911,1.0,0.3093,0.1,0.32,0.7293,medium,machine age
2025-10-20,DRL-01,drill,6,20.4464,1.0,0.4,0.1,0.16,0.66,medium,recent downtime
2025-10-20,DRL-02,drill,11,11.9107,0.0,0.2378,0.0,0.2933,0.5312,low,machine age
2025-10-20,LDR-01,loader,4,13.3661,0.0,0.2669,0.0,0.1067,0.3736,low,recent downtime
2025-10-20,LDR-02,loader,9,18.3839,0.0,0.3671,0.0,0.24,0.6071,medium,recent downtime
2025-10-20,LDR-03,loader,13,15.7411,1.0,0.3143,0.1,0.3467,0.761,medium,machine age
2025-10-27,DMP-01,dumper,3,14.0625,1.0,0.2808,0.1,0.08,0.4608,low,recent downtime
2025-10-27,DMP-02,dumper,8,10.3036,0.0,0.2057,0.0,0.2133,0.4191,low,machine age
2025-10-27,DMP-03,dumper,12,18.375,2.0,0.3669,0.2,0.32,0.8869,high,recent downtime
2025-10-27,DRL-01,drill,6,19.9911,1.0,0.3992,0.1,0.16,0.6592,medium,recent downtime
2025-10-27,DRL-02,drill,11,11.7232,0.0,0.2341,0.0,0.2933,0.5274,low,machine age
2025-10-27,LDR-01,loader,4,13.0179,0.0,0.2599,0.0,0.1067,0.3666,low,recent downtime
2025-10-27,LDR-02,loader,9,16.5446,0.0,0.3304,0.0,0.24,0.5704,low,recent downtime
2025-10-27,LDR-03,loader,13,15.0625,1.0,0.3008,0.1,0.3467,0.7474,medium,machine age
2025-11-03,DMP-01,dumper,3,13.6071,1.0,0.2717,0.1,0.08,0.4517,low,recent downtime
2025-11-03,DMP-02,dumper,8,8.9196,0.0,0.1781,0.0,0.2133,0.3914,low,machine age
2025-11-03,DMP-03,dumper,12,19.3571,2.0,0.3865,0.2,0.32,0.9065,high,recent downtime
2025-11-03,DRL-01,drill,6,20.3214,1.0,0.4,0.1,0.16,0.66,medium,recent downtime
2025-11-03,DRL-02,drill,11,10.3125,0.0,0.2059,0.0,0.2933,0.4993,low,machine age
2025-11-03,LDR-01,loader,4,12.3125,0.0,0.2459,0.0,0.1067,0.3525,low,recent downtime
2025-11-03,LDR-02,loader,9,15.1964,0.0,0.3034,0.0,0.24,0.5434,low,recent downtime
2025-11-03,LDR-03,loader,13,15.0804,1.0,0.3011,0.1,0.3467,0.7478,medium,machine age
2025-11-10,DMP-01,dumper,3,12.4286,1.0,0.2482,0.1,0.08,0.4282,low,recent downtime
2025-11-10,DMP-02,dumper,8,8.7143,0.0,0.174,0.0,0.2133,0.3873,low,machine age
2025-11-10,DMP-03,dumper,12,18.6071,2.0,0.3715,0.2,0.32,0.8915,high,recent downtime
2025-11-10,DRL-01,drill,6,18.8661,1.0,0.3767,0.1,0.16,0.6367,medium,recent downtime
2025-11-10,DRL-02,drill,11,10.3304,0.0,0.2063,0.0,0.2933,0.4996,low,machine age
2025-11-10,LDR-01,loader,4,11.7054,0.0,0.2337,0.0,0.1067,0.3404,low,recent downtime
2025-11-10,LDR-02,loader,9,12.5893,0.0,0.2514,0.0,0.24,0.4914,low,recent downtime
2025-11-10,LDR-03,loader,13,15.5536,1.0,0.3106,0.1,0.3467,0.7572,medium,machine age
2025-11-17,DMP-01,dumper,3,11.2321,1.0,0.2243,0.1,0.08,0.4043,low,recent downtime
2025-11-17,DMP-02,dumper,8,8.8482,0.0,0.1767,0.0,0.2133,0.39,low,machine age
2025-11-17,DMP-03,dumper,12,17.3036,2.0,0.3455,0.2,0.32,0.8655,high,recent downtime
2025-11-17,DRL-01,drill,6,17.8661,1.0,0.3567,0.1,0.16,0.6167,medium,recent downtime
2025-11-17,DRL-02,drill,11,10.0357,0.0,0.2004,0.0,0.2933,0.4937,low,machine age
2025-11-17,LDR-01,loader,4,10.2946,0.0,0.2056,0.0,0.1067,0.3122,low,recent downtime
2025-11-17,LDR-02,loader,9,11.1875,0.0,0.2234,0.0,0.24,0.4634,low,machine age
2025-11-17,LDR-03,loader,13,12.9554,1.0,0.2587,0.1,0.3467,0.7054,medium,machine age
2025-11-24,DMP-01,dumper,3,10.2857,1.0,0.2054,0.1,0.08,0.3854,low,recent downtime
2025-11-24,DMP-02,dumper,8,7.3571,0.0,0.1469,0.0,0.2133,0.3602,low,machine age
2025-11-24,DMP-03,dumper,12,22.3661,3.0,0.4,0.2,0.32,0.92,high,recent downtime
2025-11-24,DRL-01,drill,6,9.9554,0.0,0.1988,0.0,0.16,0.3588,low,recent downtime
2025-11-24,DRL-02,drill,11,9.7232,0.0,0.1942,0.0,0.2933,0.4875,low,machine age
2025-11-24,LDR-01,loader,4,9.1518,0.0,0.1827,0.0,0.1067,0.2894,low,recent downtime
2025-11-24,LDR-02,loader,9,11.0089,0.0,0.2198,0.0,0.24,0.4598,low,machine age
2025-11-24,LDR-03,loader,13,13.1518,1.0,0.2626,0.1,0.3467,0.7093,medium,machine age
2025-12-01,DMP-01,dumper,3,13.4643,2.0,0.2689,0.2,0.08,0.5489,low,recent downtime
2025-12-01,DMP-02,dumper,8,7.0982,0.0,0.1417,0.0,0.2133,0.3551,low,machine age
2025-12-01,DMP-03,dumper,12,22.9643,3.0,0.4,0.2,0.32,0.92,high,recent downtime
2025-12-01,DRL-01,drill,6,11.6161,0.0,0.2319,0.0,0.16,0.3919,low,recent downtime
2025-12-01,DRL-02,drill,11,9.4107,0.0,0.1879,0.0,0.2933,0.4812,low,machine age
2025-12-01,LDR-01,loader,4,8.4018,0.0,0.1678,0.0,0.1067,0.2744,low,recent downtime
2025-12-01,LDR-02,loader,9,10.0893,0.0,0.2015,0.0,0.24,0.4415,low,machine age
2025-12-01,LDR-03,loader,13,13.4464,1.0,0.2685,0.1,0.3467,0.7152,medium,machine age
2025-12-08,DMP-01,dumper,3,14.5089,2.0,0.2897,0.2,0.08,0.5697,low,recent downtime
2025-12-08,DMP-02,dumper,8,8.6964,0.0,0.1736,0.0,0.2133,0.387,low,machine age
2025-12-08,DMP-03,dumper,12,22.7857,3.0,0.4,0.2,0.32,0.92,high,recent downtime
2025-12-08,DRL-01,drill,6,12.0714,0.0,0.241,0.0,0.16,0.401,low,recent downtime
2025-12-08,DRL-02,drill,11,10.6964,0.0,0.2136,0.0,0.2933,0.5069,low,machine age
2025-12-08,LDR-01,loader,4,6.8393,0.0,0.1366,0.0,0.1067,0.2432,low,recent downtime
2025-12-08,LDR-02,loader,9,9.0357,0.0,0.1804,0.0,0.24,0.4204,low,machine age
2025-12-08,LDR-03,loader,13,12.7857,1.0,0.2553,0.1,0.3467,0.702,medium,machine age
2025-12-15,DMP-01,dumper,3,11.4732,1.0,0.2291,0.1,0.08,0.4091,low,recent downtime
2025-12-15,DMP-02,dumper,8,12.2946,1.0,0.2455,0.1,0.2133,0.5588,low,recent downtime
2025-12-15,DMP-03,dumper,12,19.1161,3.0,0.3817,0.2,0.32,0.9017,high,recent downtime
2025-12-15,DRL-01,drill,6,12.2054,0.0,0.2437,0.0,0.16,0.4037,low,recent downtime
2025-12-15,DRL-02,drill,11,11.3482,0.0,0.2266,0.0,0.2933,0.5199,low,machine age
2025-12-15,LDR-01,loader,4,6.2589,0.0,0.125,0.0,0.1067,0.2316,low,recent downtime
2025-12-15,LDR-02,loader,9,8.6339,0.0,0.1724,0.0,0.24,0.4124,low,machine age
2025-12-15,LDR-03,loader,13,9.5179,0.0,0.1901,0.0,0.3467,0.5367,low,machine age
2025-12-22,DMP-01,dumper,3,11.5089,1.0,0.2298,0.1,0.08,0.4098,low,recent downtime
2025-12-22,DMP-02,dumper,8,12.5,1.0,0.2496,0.1,0.2133,0.5629,low,recent downtime
2025-12-22,DMP-03,dumper,12,16.3393,2.0,0.3263,0.2,0.32,0.8463,high,recent downtime
2025-12-22,DRL-01,drill,6,12.1429,0.0,0.2425,0.0,0.16,0.4025,low,recent downtime
2025-12-22,DRL-02,drill,11,11.0625,0.0,0.2209,0.0,0.2933,0.5142,low,machine age
2025-12-22,LDR-01,loader,4,5.7679,0.0,0.1152,0.0,0.1067,0.2218,low,recent downtime
2025-12-22,LDR-02,loader,9,9.7768,0.0,0.1952,0.0,0.24,0.4352,low,machine age
2025-12-22,LDR-03,loader,13,11.1607,0.0,0.2229,0.0,0.3467,0.5695,low,machine age
